timestamp,gocator_ID,gc_decision,gc_offset_x,gc_offset_y,gc_offset_z,gc_outer_radius,gc_depth,dc_bevel_radius,gc_bevel_angle,gc_xangle,gc_yangle,gc_cb_depth,gc_axis_tilt,gc_axis_orient,gh_decision,gh_offset_x,gh_offset_y,gh_offset_z,gh_radius,gp_xangle,gp_yangle,gp_z_offset,gp_std_dev
,,,in,in,in,in,in,in,deg,deg,deg,in,deg,deg,,in,in,in,in,deg,deg,in,in
2022-06-23 19:27:35,100_initial,0,0.0623,-0.0292,-0.0489,0.1955,1.6,-1.2,101.9,-4.8,-3.9,0.0000,3.5,132.7,0,0.0587,-0.0392,-0.0500,0.1228,-4.8,-4.1,-0.0520,0.0389
2022-06-23 19:27:39,100_adjust_3-1,0,0.0002,-0.0020,-0.0022,0.1935,1.6,-1.1,100.7,-0.1,-0.2,0.0000,2.8,140.0,0,0.0019,-0.0039,-0.0037,0.1216,-0.1,-0.2,-0.0045,0.0247
2022-06-23 19:27:42,100_adjust_1-2,0,-0.0005,-0.0019,-0.0007,0.1950,1.6,-1.3,102.6,0.0,0.0,0.0000,3.1,178.8,0,0.0024,-0.0020,-0.0019,0.1221,0.0,0.0,-0.0027,0.0242
2022-06-23 19:27:45,100_adjust_1,0,-0.0004,0.0006,0.0004,0.1946,1.6,-1.2,102.0,0.0,0.0,0.0000,3.0,168.7,0,0.0019,0.0004,-0.0009,0.1220,0.0,0.0,-0.0018,0.0251
