time_stamp,tag_name,gc_decision,gc_offset_x,gc_offset_y,gc_offset_z,gc_outer_radius,gc_depth,gc_bevel_radius,gc_bevel_angle,gc_xangle,gc_yangle,gc_cb_depth,gc_axis_tilt,gc_axis_orient,gh_decision,gh_offset_x,gh_offset_y,gh_offset_z,gh_radius,gp_xangle,gp_yangle,gp_z_offset,gp_std_dev
2022-11-11T09:53:52.477000,move_and_return,0,0.0539,0.2150,-0.0439,0.2633,0.1212,0.0274,100.30,0.26,-0.13,0.0000,2.13,101.13,0,0.0543,0.2037,-0.0529,0.1327,-0.38,-0.28,-0.0533,0.0202
2022-11-11T09:54:01.322000,move_and_return,0,0.0543,0.2153,-0.0439,0.2633,0.1210,0.0270,100.40,0.29,-0.12,0.0000,2.23,97.80,0,0.0550,0.2032,-0.0530,0.1328,-0.36,-0.27,-0.0535,0.0206
2022-11-11T09:54:10.114000,move_and_return,0,0.0543,0.2152,-0.0443,0.2633,0.1210,0.0270,100.42,0.29,-0.12,0.0000,2.30,98.47,0,0.0551,0.2036,-0.0534,0.1329,-0.36,-0.27,-0.0539,0.0207
2022-11-11T09:54:19.428000,move_and_return,0,0.0542,0.2154,-0.0442,0.2633,0.1210,0.0271,100.39,0.29,-0.12,0.0000,2.30,97.92,0,0.0550,0.2034,-0.0533,0.1330,-0.35,-0.27,-0.0538,0.0204
2022-11-11T09:54:28.506000,move_and_return,0,0.0542,0.2152,-0.0441,0.2633,0.1210,0.0271,100.39,0.29,-0.12,0.0000,2.24,98.10,0,0.0545,0.2032,-0.0531,0.1327,-0.35,-0.27,-0.0537,0.0204
